,-1,0,1,2
"[-23.0, 45.0, 24.0, 21.0]",-1.40682492651,3.07043482688,2.07920881737,58.7190794052
"[14.0, 42.0, 20.0, 22.0]",61.3630713057,7.0367361786,7.19252489529,13.4802316232
"[23.0, 21.0, 0.0, 21.0]",11.3378857133,55.5732567359,2.53505913673,12.9370969047
"[-3.0, 28.0, 27.0, 1.0]",0.263157131571,0.707028038142,32.7035551094,4.48802143472
"[-93.0, 133.0, 91.0, 42.0]",-20.4745379775,-1.90554785338,-1.86968017145,-15.059329053
"[-54.0, 91.0, 72.0, 19.0]",-22.1790502938,-4.80503469257,-2.9156352059,-25.347576262
"[-11.0, 61.0, 22.0, 39.0]",-35.8353164566,-3.9663399383,-5.66154287471,-32.4564601566
"[-33.0, 54.0, 44.0, 10.0]",-15.6109022502,-1.87994037863,-7.92004995996,-17.0855288495
"[66.0, 68.0, 0.0, 68.0]",-26.9967584706,-6.9933334566,6.14913583394,-16.6419071991
"[43.0, 70.0, 21.0, 49.0]",-28.1116009142,-6.7400075813,13.3800955787,-27.9996659089
"[12.0, 135.0, 110.0, 25.0]",-3.84535822147,16.7143212489,-5.30539497989,-7.46289935883
"[58.0, 101.0, 18.0, 83.0]",-8.36101813152,24.2118669365,-0.206334558804,-3.1973386253
"[-20.0, 45.0, 38.0, 7.0]",-21.7295387093,2.79925414083,32.7001827033,-21.0161944556
"[-55.0, 72.0, 59.0, 13.0]",1.9892889112,40.9422248358,7.05512488646,-4.78081845782
"[66.0, 73.0, 7.0, 66.0]",-22.5867655691,55.8239158838,10.5983569309,-29.1833034468
"[-111.0, 166.0, 86.0, 80.0]",-45.7465369032,-33.8956777506,-24.0334055637,-53.7583142718
"[-13.0, 91.0, 79.0, 12.0]",-62.9589794793,-32.6597928659,-30.2025627521,-56.2679231436
"[-76.0, 110.0, 91.0, 19.0]",-63.717907772,-33.9629258513,-35.0172576785,-84.3744771707
"[22.0, 69.0, 16.0, 53.0]",-60.3646943656,-34.6921564648,-36.6262747707,-64.3316745848
"[-16.0, 63.0, 40.0, 23.0]",-69.6253263678,-30.6805928913,-33.3345578264,-58.0723816334
"[-11.0, 46.0, 32.0, 14.0]",-37.5112419687,-27.940784998,-29.3053883946,-41.6526994507
"[-26.0, 29.0, 12.0, 17.0]",-47.4032551019,-23.5958693307,-25.5669038377,-42.823904624
"[-77.0, 99.0, 77.0, 22.0]",-62.5054470244,-20.9737338195,-19.6350760441,-47.1045495565
"[-4.0, 111.0, 16.0, 95.0]",-43.2336509724,-17.0509101515,-19.4088673283,-36.4534823207
"[24.0, 75.0, 38.0, 37.0]",-25.3582811669,-18.2280431623,-17.2448877386,-18.6995254897
"[63.0, 81.0, 0.0, 81.0]",-25.6241013732,-17.9497815402,-16.4734697624,-27.6501688231
"[-47.0, 65.0, 57.0, 8.0]",-52.693061808,-20.4248600884,-20.5841953992,-61.1128890271
"[-20.0, 21.0, -2.0, 23.0]",-52.9357913276,-27.721242757,-26.6049529426,-61.4037121062
"[21.0, 83.0, 39.0, 44.0]",-80.5598347695,-31.0850293746,-32.5923996564,-85.6362822126
"[-100.0, 121.0, 101.0, 20.0]",-76.6276187088,-37.881279813,-36.8642540435,-68.5629288694
"[-125.0, 177.0, 128.0, 49.0]",-84.7982008604,-36.7122596582,-39.9794540564,-61.9820824534
"[48.0, 86.0, 36.0, 50.0]",-101.492022144,-39.6011599481,-40.2036070903,-97.9744484827
"[5.0, 54.0, 28.0, 26.0]",-147.332831515,-42.8603137598,-44.2545704166,-94.7668605757
"[-63.0, 105.0, 69.0, 36.0]",-108.779928207,-42.5625754374,-45.7860695576,-127.809719117
"[-42.0, 122.0, 111.0, 11.0]",-106.371030845,-53.8948667927,-47.4511697145,-134.959255745
"[0.0, 86.0, 37.0, 49.0]",-148.930374194,-64.5891698971,-60.0763301964,-122.778598503
"[12.0, 69.0, 35.0, 34.0]",-102.699270872,-65.3185239653,-64.0019330904,-101.039269372
"[-29.0, 66.0, 36.0, 30.0]",-134.888469192,-67.6639481543,-64.270413902,-129.763938448
"[-46.0, 50.0, 44.0, 6.0]",-81.2546682977,-63.3898665739,-72.8612425676,-67.7588809918
"[10.0, 56.0, 10.0, 46.0]",-54.9850188074,-49.7511811758,-56.5217436185,-66.1476914797
"[-73.0, 164.0, 146.0, 18.0]",-63.4210920559,-52.2010139109,-40.9306828218,-61.8630073463
"[-22.0, 89.0, 65.0, 24.0]",-75.1198973914,-41.0330106801,-37.4697048882,-63.15759957
"[-3.0, 87.0, 22.0, 65.0]",-91.5653532408,-25.8243882345,-31.2637364024,-61.9570881376
"[-82.0, 95.0, 99.0, -4.0]",-79.4201725976,-25.1539907731,-32.5153677462,-53.7888609935
"[27.0, 59.0, 11.0, 48.0]",-92.8403798536,-31.6013472227,-21.9600298386,-115.659861937
"[-20.0, 49.0, 26.0, 23.0]",-79.6876171123,-37.5208309687,-37.5488232135,-78.4183962089
"[-42.0, 124.0, 100.0, 24.0]",-112.102522297,-50.0741476568,-48.7277580264,-82.5162739059
"[38.0, 164.0, 52.0, 112.0]",-92.2353922171,-60.7116288385,-59.2520657658,-106.700278311
"[-64.0, 109.0, 93.0, 16.0]",-84.2695955454,-70.6933083676,-68.16970495,-122.71831694
"[50.0, 61.0, -19.0, 80.0]",-117.244384813,-79.7630815766,-79.3800811602,-98.1611707626
"[7.0, 57.0, 27.0, 30.0]",-90.8908659888,-77.5112272045,-85.3867443085,-89.8597848646
"[103.0, 115.0, 0.0, 115.0]",-33.5090475333,-34.9493729375,-37.0720347574,-37.7682703203
"[25.0, 26.0, 0.0, 26.0]",-18.2897952348,37.7134507614,-7.68845976407,-13.6691557841
"[-55.0, 29.0, 27.0, 2.0]",18.9016837701,-49.8550542411,-53.8521238562,-47.4690507715
"[-42.0, 88.0, 61.0, 27.0]",-33.514076891,-59.219263122,-63.0859357091,-75.185846603
"[-29.0, 79.0, 45.0, 34.0]",-38.798757589,-64.3547038941,-68.1864686789,-68.2464433812
"[29.0, 73.0, 17.0, 56.0]",-33.5880514209,-70.6209503822,-77.6263943457,-73.4641661397
"[23.0, 70.0, 37.0, 33.0]",-67.9915382398,-27.0874563281,-80.6966588165,-89.3073168867
"[48.0, 49.0, 0.0, 49.0]",-19.7637081676,-71.100772393,-77.8824992771,-83.2092970023
"[-6.0, 25.0, 13.0, 12.0]",-6.65530683556,-61.7052225693,-75.5987046604,-77.2549834312
"[41.0, 83.0, 12.0, 71.0]",3.9935360472,-56.7809093696,-72.6384478482,-73.9883794622
"[23.0, 57.0, 30.0, 27.0]",-45.1670686619,18.6987021662,-54.712440713,-60.4441859389
"[-9.0, 49.0, 32.0, 17.0]",37.3138506262,-21.1986479104,-46.0420078119,-44.6566475371
"[16.0, 80.0, 30.0, 50.0]",-20.842533031,-56.6266647431,-72.159962999,-75.9698094689
"[24.0, 68.0, 17.0, 51.0]",-44.0718287503,-2.10105135802,-63.5127944044,-66.4039928461
"[33.0, 60.0, 8.0, 52.0]",24.486979636,-23.0384895281,-24.4423338516,-36.3187139645
"[-77.0, 108.0, 84.0, 24.0]",62.2345582378,8.39616910866,-15.1031938153,-5.42035723739
"[48.0, 45.0, 3.0, 42.0]",20.2381262533,29.7974363464,101.783002602,26.8003581144
"[30.0, 35.0, 9.0, 26.0]",47.7431020658,36.866320923,119.813563024,38.94578914
"[34.0, 64.0, 14.0, 50.0]",137.172743096,7.66523855303,7.42087293512,35.7208235808
"[86.0, 95.0, 8.0, 87.0]",-1.54469032626,-1.83783354745,37.0707193303,11.7795804401
"[-27.0, 54.0, 31.0, 23.0]",-40.1993013564,-12.8309110581,-12.2630635966,-30.4830367188
"[0.0, 35.0, 6.0, 29.0]",-53.7054481442,-27.7461315658,-27.2925202727,-51.861530909
"[-106.0, 147.0, 109.0, 38.0]",-78.4005231482,-37.135424444,-37.9440871733,-74.3526089843
"[-68.0, 99.0, 74.0, 25.0]",-85.3288392046,-41.8728824911,-38.8625783968,-62.0291711909
"[-31.0, 58.0, 56.0, 2.0]",-92.9703257186,-39.7946639954,-49.6380622165,-64.5091761967
"[-4.0, 49.0, 32.0, 17.0]",-61.0946174798,-46.3138454893,-37.9194083126,-65.5348291519
"[26.0, 54.0, 7.0, 47.0]",-197.344417424,-47.1183003978,-32.8778524107,-207.154509003
"[0.0, 5.0, 5.0, 0.0]",-161.005755407,-50.7850723138,-58.786266174,-186.553538991
"[0.0, 16.0, 16.0, 0.0]",-158.153762989,-55.2491273982,-30.5921119109,-162.591479492
"[88.0, 107.0, 14.0, 93.0]",-165.870163396,-94.4911486447,-80.7568537529,-143.303092628
"[-46.0, 101.0, 74.0, 27.0]",-168.69282811,-80.1161908816,-76.5348369854,-115.827022883
"[37.0, 49.0, 13.0, 36.0]",-116.555928154,-77.6051219804,-69.5845655425,-145.074219312
"[66.0, 48.0, 23.0, 25.0]",-109.621539645,-72.7253543829,-57.5070590213,-91.8801632269
"[-8.0, 88.0, 61.0, 27.0]",-106.688123688,-59.4164661095,-39.3386433965,-78.8309949556
"[-7.0, 49.0, 22.0, 27.0]",-88.1040509777,-21.075688,-48.0103448665,-75.5965600497
"[2.0, 46.0, 19.0, 27.0]",-81.9155574344,-17.8105213431,-40.6906224367,-69.163031492
"[40.0, 57.0, 7.0, 50.0]",-66.2580320028,-11.870863571,-31.1980188867,-69.4526145235
"[-91.0, 148.0, 106.0, 42.0]",-77.2287124088,-25.6855275435,-31.2487691962,-79.4027170132
"[6.0, 90.0, 83.0, 7.0]",-82.9802310848,-17.62489476,-29.6269069081,-77.4935588691
"[-25.0, 51.0, 38.0, 13.0]",-76.1680071472,-9.38755966999,-30.4711074462,-69.5238679739
"[24.0, 45.0, 20.0, 25.0]",-74.3035720974,-22.3152948449,3.28693693696,-53.8516883957
"[-59.0, 84.0, 70.0, 14.0]",-29.9986058873,12.7958381824,-11.8246277078,-50.7071165899
"[51.0, 58.0, 10.0, 48.0]",-62.5607681644,-1.00803153395,26.7778299669,-60.1473718008
"[8.0, 39.0, 15.0, 24.0]",-52.5752814454,40.9971184979,3.91653575649,-69.2669193128
"[-46.0, 88.0, 66.0, 22.0]",-29.0924534567,11.7666366011,64.6648350915,-21.3306939522
"[69.0, 92.0, 14.0, 78.0]",-28.2112524471,99.2918538186,17.0338404904,-30.1539479885
"[-3.0, 53.0, 49.0, 4.0]",9.20705325032,38.0425713599,122.136187732,-8.61339897405
"[64.0, 78.0, 16.0, 62.0]",141.234323932,62.548707362,55.5391303176,60.9818310584
"[9.0, 59.0, 40.0, 19.0]",11.4949129972,18.2788306873,277.628293888,55.5817789152
"[-31.0, 33.0, 20.0, 13.0]",2.66817464351,21.2001276874,138.83893262,0.394962452128
"[-36.0, 65.0, 52.0, 13.0]",4.06696406412,25.7618015035,144.466512703,20.8326328634
"[14.0, 48.0, 6.0, 42.0]",70.9275913627,51.4314327133,45.5014977978,164.326100364
"[21.0, 60.0, 23.0, 37.0]",5.19915433204,7.41350862415,55.772898501,5.61176474274
"[-42.0, 67.0, 48.0, 19.0]",3.4485868344,69.4292432399,12.3236602666,3.39081726335
"[-33.0, 50.0, 45.0, 5.0]",-12.8391224937,78.1622891399,17.5157291269,-11.7443536692
"[36.0, 57.0, 22.0, 35.0]",4.99708278022,21.8991926439,89.7091299746,9.93368762138
"[83.0, 131.0, 36.0, 95.0]",12.4315004352,103.786860333,29.0247979259,14.1848180983
"[-1.0, 39.0, 24.0, 15.0]",120.403665485,25.600598554,22.8171322681,30.0158585961
"[86.0, 103.0, 14.0, 89.0]",109.89764938,27.9508078331,19.778274333,24.45530107
"[22.0, 55.0, 12.0, 43.0]",122.946136998,37.5713347096,31.0267066662,38.9415696854
"[-26.0, 49.0, 35.0, 14.0]",-3.85955413164,0.117467604022,136.95890429,34.897280082
"[40.0, 35.0, 11.0, 24.0]",-4.04670005055,1.20118218065,1.24307361404,-5.61483814835
"[-8.0, 71.0, 68.0, 3.0]",-18.7784097646,-4.15646600867,-3.50595325788,-11.9313748529
"[-27.0, 67.0, 59.0, 8.0]",-16.5685570832,-15.8008066679,-15.8118422482,-19.2018078846
"[-11.0, 72.0, 44.0, 28.0]",-53.7066487078,-19.3816876636,-20.1997947949,-48.0305198341
"[-127.0, 134.0, 125.0, 9.0]",-51.592599663,-26.4496871773,-19.7487382884,-58.570342578
"[-1.0, 79.0, 32.0, 47.0]",-45.4128505756,-27.6085754818,-16.1744245254,-53.2914925511
"[-16.0, 40.0, 20.0, 20.0]",-42.9219989131,-9.39294383318,-23.0718196967,-45.833786124
"[-21.0, 74.0, 46.0, 28.0]",-18.6307794069,-17.6327782785,-2.22887618691,-25.4522636408
"[80.0, 107.0, 26.0, 81.0]",-16.4583294702,13.4161241396,-9.09117095625,-10.3074038908
"[5.0, 33.0, 13.0, 20.0]",-30.6108454553,-3.41919334865,20.8558023641,-32.5228960617
"[-102.0, 148.0, 89.0, 59.0]",-52.2259139243,26.1819579335,-10.561815661,-49.3369548595
"[-68.0, 74.0, 70.0, 4.0]",-94.1132393202,-8.36219043484,28.3865922173,-94.6313019469
"[61.0, 72.0, 17.0, 55.0]",-98.9017510223,29.8121211892,-11.0083460856,-106.481986835
"[-38.0, 73.0, 71.0, 2.0]",-98.6457541588,1.3474155427,40.9558626687,-92.3805086025
"[-3.0, 33.0, 20.0, 13.0]",-55.1635898853,47.2655592536,10.4598632153,-60.6228895112
"[20.0, 24.0, -6.0, 30.0]",-55.8147068337,22.2356953407,59.3359958403,-42.2707776096
"[15.0, 55.0, 28.0, 27.0]",-22.5109231349,28.671895696,96.256339386,-24.9035241286
"[8.0, 32.0, 0.0, 32.0]",112.446403384,-4.3181182499,-0.749782797401,34.4824213397
"[-6.0, 28.0, 6.0, 22.0]",-11.6704325954,-7.87212499256,-8.39292450664,4.4415282506
"[-14.0, 43.0, 14.0, 29.0]",-11.457578866,-14.1221224273,-5.60628249364,-13.2495404877
"[9.0, 32.0, 12.0, 20.0]",-86.2801597829,-13.6679716855,-28.8183391096,-83.0724951813
"[-62.0, 26.0, 28.0, -2.0]",20.3409225838,29.4367662081,137.833108748,20.763676692
"[-67.0, 64.0, 60.0, 4.0]",29.1177023296,31.7783023763,122.465415484,28.4236962276
"[21.0, 49.0, 13.0, 36.0]",26.7518352897,59.4369738127,49.7428863003,116.678834761
"[-2.0, 51.0, 38.0, 13.0]",57.4919533123,66.1909813863,191.648170235,48.8649538778
"[8.0, 43.0, 24.0, 19.0]",274.546541517,59.2132771875,73.7320019033,88.9626337233
"[54.0, 49.0, 4.0, 45.0]",12.350181002,10.637070133,89.0418622573,259.989584165
"[39.0, 56.0, 45.0, 11.0]",79.3929246704,46.6931716048,80.4393119506,258.484676394
"[-94.0, 145.0, 118.0, 27.0]",15.0263497213,14.0998994429,48.7620691094,10.1658145139
"[8.0, 36.0, 21.0, 15.0]",7.83749004157,41.2724606861,9.896062349,13.2457867484
"[2.0, 51.0, 37.0, 14.0]",0.269190036599,14.058955152,46.113425399,0.593749237576
"[-42.0, 56.0, 56.0, 0.0]",1.07862530067,49.493460796,15.6675678593,1.98320376993
"[-36.0, 34.0, 17.0, 17.0]",-63.149776646,-0.527412525454,39.7846169398,-52.6519611315
"[-131.0, 129.0, 127.0, 2.0]",-41.9141993533,36.4558357999,-2.54177318658,-40.8246098341
"[22.0, 37.0, 15.0, 22.0]",-40.1152005484,-7.96863759514,44.0194972963,-42.6653708452
"[120.0, 150.0, 37.0, 113.0]",44.6843800912,242.923939888,35.9037250841,61.8136110422
"[32.0, 74.0, 5.0, 69.0]",278.473929508,26.2799242906,32.5508205397,73.0937538244
"[-33.0, 37.0, 16.0, 21.0]",227.717921517,49.9806290183,27.2076975625,35.451733896
"[11.0, 90.0, 42.0, 48.0]",53.7181860484,40.8822247446,65.4488302092,257.15824882
"[-89.0, 127.0, 99.0, 28.0]",48.4182492662,52.1711574249,226.859731263,64.74974234
"[-42.0, 72.0, 75.0, -3.0]",37.6817525121,178.182356724,44.3775733845,40.946472674
"[-8.0, 67.0, 37.0, 30.0]",195.117804463,43.2517059098,37.3893830286,35.0970434809
"[51.0, 66.0, 27.0, 39.0]",23.1947690616,26.3163288865,57.1846842823,177.817684284
"[-25.0, 27.0, 19.0, 8.0]",37.229519448,26.4084459031,106.421806604,35.1223035059
"[99.0, 142.0, 26.0, 116.0]",-7.36878882943,7.75241041068,36.0929723987,-5.92379883713
"[-50.0, 95.0, 94.0, 1.0]",-13.3738283501,35.2387094491,5.65325242484,-8.57029499452
"[-18.0, 80.0, 63.0, 17.0]",-16.3719795896,9.08347527024,41.1098496141,-18.8703107586
"[-32.0, 61.0, 55.0, 6.0]",-37.8683662062,48.572261864,12.4860969419,-24.8924291037
"[-53.0, 64.0, 58.0, 6.0]",-52.4020288519,12.4287611215,59.8118169127,-69.5170163926
"[1.0, 34.0, 33.0, 1.0]",-95.6950240391,-60.9324005948,-67.3439278569,-94.4974779156
"[-2.0, 8.0, 8.0, 0.0]",-79.7041446359,-58.627205669,-60.6165817461,-78.851683663
"[1.0, 9.0, 8.0, 1.0]",-84.3283258452,-59.0298255944,-55.1487782968,-96.6885593017
"[-1.0, 15.0, 15.0, 0.0]",-129.286413581,-54.6148526333,-48.8602445298,-109.766496872
"[-20.0, 57.0, 64.0, -7.0]",-136.406446637,-54.6425665387,-58.8415581185,-96.4336524374
"[-28.0, 64.0, 54.0, 10.0]",-120.597907439,-56.271663112,-56.861249868,-107.407246279
"[-10.0, 13.0, 13.0, 0.0]",-167.549680123,-59.8538356196,-62.8271470934,-147.75412135
"[-17.0, 265.0, 228.0, 37.0]",-158.515195445,-69.6641284595,-63.074498769,-129.692257926
"[18.0, 134.0, 99.0, 35.0]",-220.108417805,-65.8509739865,-58.0090939289,-150.161863055
"[-89.0, 143.0, 144.0, -1.0]",-158.040040247,-47.02936775,-62.6715930841,-167.591274271
"[5.0, 25.0, 17.0, 8.0]",-155.16213735,-51.2667781591,-61.6994613634,-165.460651185
"[31.0, 92.0, 33.0, 59.0]",-217.340972315,-66.8106325973,59.8724390673,-138.64979051
"[-22.0, 158.0, 39.0, 119.0]",-83.6642169498,-39.821838043,120.381275948,-119.739037612
"[161.0, 227.0, 65.0, 162.0]",-126.900975542,-21.3262975594,161.175885016,-81.815494526
"[35.0, 135.0, 9.0, 126.0]",0.564840323587,182.046573185,20.1015321916,-18.542375175
"[191.0, 206.0, 0.0, 206.0]",13.9939377867,208.414824171,38.88733226,8.85918922319
"[0.0, 21.0, 0.0, 21.0]",211.228219398,14.5292677514,-1.6163639754,29.409231653
"[-25.0, 29.0, 22.0, 7.0]",-18.5995554745,-19.3458796474,89.060082711,19.6772557687
"[-135.0, 141.0, 126.0, 15.0]",-15.4638427647,-13.0828444249,-10.7825976007,14.2196217373
"[4.0, 134.0, 24.0, 110.0]",-4.8390799388,-2.24331578329,-5.9322278359,25.1341553225
"[-84.0, 142.0, 103.0, 39.0]",-11.4108340737,-3.00396249723,-0.559472929266,62.6593346604
"[-105.0, 161.0, 125.0, 36.0]",-12.7107026756,-7.73054566613,-11.2922871559,37.6020435773
"[16.0, 98.0, 22.0, 76.0]",-23.627007278,-31.7966521512,-40.3647988463,-44.7042737859
"[82.0, 103.0, 6.0, 97.0]",-54.946661545,-55.0687065841,-65.4116451773,-84.3192995957
"[126.0, 190.0, 10.0, 180.0]",-78.5883301641,-77.8849576605,-94.7221302731,-91.3439664892
"[13.0, 110.0, 33.0, 77.0]",-172.833886672,-169.986466997,-170.612698567,-175.03124564
"[29.0, 168.0, 118.0, 50.0]",-199.193105973,-201.170563202,-202.790737355,-203.921308571
"[36.0, 113.0, 36.0, 77.0]",-222.310982394,-224.511778128,-226.876140032,-224.396936691
"[136.0, 197.0, 31.0, 166.0]",-244.668169383,-245.846168355,-251.90557388,-254.000592559
"[73.0, 138.0, 32.0, 106.0]",-266.600308749,-266.15736653,-268.781237251,-277.406686966
"[-33.0, 75.0, 28.0, 47.0]",-278.943264309,-282.137902645,-281.679723644,-279.028814385
"[-60.0, 56.0, 49.0, 7.0]",-281.340121069,-280.616918933,-285.284367604,-285.468585903
"[59.0, 154.0, 30.0, 124.0]",-279.063765148,-275.565067817,-278.458922063,-285.878831002
"[21.0, 80.0, 46.0, 34.0]",-260.565769993,-274.813215198,-268.061606954,-275.449090511
"[-30.0, 85.0, 40.0, 45.0]",-255.159020244,-248.816521334,-253.136949101,-257.076901749
"[47.0, 110.0, 31.0, 79.0]",-233.604128916,-220.334646774,-232.649408633,-243.083586015
"[49.0, 68.0, 2.0, 66.0]",-172.21273831,-216.769546207,-210.351274528,-215.605444212
"[18.0, 49.0, 6.0, 43.0]",-171.704560529,-176.715834361,-178.176397049,-150.630510776
"[-102.0, 114.0, 90.0, 24.0]",-126.325856482,-69.4321464375,-132.904059465,-126.839509779
"[-1.0, 59.0, 17.0, 42.0]",-87.8716611856,-81.0994594395,-87.7431951234,-67.9758307438
"[33.0, 63.0, 24.0, 39.0]",-59.2298909751,-60.1470519418,-58.3692565729,-49.3190154491
"[12.0, 94.0, 45.0, 49.0]",-35.9701030076,-42.4546597647,-44.6281396036,-41.721923888
"[57.0, 62.0, 29.0, 33.0]",-36.3281849338,-37.810716259,-40.6966273032,-37.6606559919
"[5.0, 36.0, 15.0, 21.0]",-33.562835987,-49.5874342336,-47.019348262,-49.9858371179
"[-83.0, 130.0, 70.0, 60.0]",-24.8560747258,-37.9019000515,-44.6258133309,-43.4076649397
"[31.0, 62.0, 18.0, 44.0]",-19.5041360096,-15.9518965103,-20.2948867349,-20.5909532054
"[-30.0, 76.0, 66.0, 10.0]",-17.445024804,-12.7313303834,-11.7263338075,-5.57495859401
"[-92.0, 95.0, 87.0, 8.0]",-10.6666880317,-11.4470074127,-4.48797199451,-8.46881028235
"[-18.0, 44.0, 37.0, 7.0]",-91.4057537484,-30.8523002507,-30.7944551367,-91.9191900954
"[-77.0, 102.0, 97.0, 5.0]",-99.1094459381,-50.8629712384,-50.8561496549,-105.16626669
"[-19.0, 63.0, 42.0, 21.0]",-116.823920096,-61.834943291,-59.1241587401,-107.257526811
"[9.0, 42.0, 24.0, 18.0]",-107.436633612,-59.9912397284,-64.7009854575,-89.6629680064
"[0.0, 32.0, 32.0, 0.0]",-149.699586056,-67.4155540196,-60.1939435717,-180.507875653
"[13.0, 50.0, -1.0, 51.0]",-113.16723228,-80.8787388434,-67.9212007989,-130.091796877
"[157.0, 194.0, 34.0, 160.0]",-98.3872730984,-59.0602189655,-70.4214086788,-104.037440988
"[83.0, 124.0, 40.0, 84.0]",-104.648975672,-62.0584239819,-49.5203074178,-93.8835524837
"[11.0, 145.0, 31.0, 114.0]",-76.2116498787,-49.3095609057,-20.1873205103,-70.7122542369
"[31.0, 99.0, 42.0, 57.0]",-44.1441931668,-37.5263308906,8.61792289465,-62.6337975999
"[25.0, 85.0, 29.0, 56.0]",-46.2324344663,-26.8997934391,26.2083955306,-35.0976635977
"[-1.0, 58.0, 23.0, 35.0]",-25.5229223964,-17.933799422,47.0424800593,-20.0853298616
"[13.0, 121.0, 0.0, 121.0]",-46.7905707773,62.3786772141,-6.81697546682,-60.3451505055
"[-93.0, 93.0, 108.0, -15.0]",-32.712582136,0.264774569743,84.1384664832,-25.9496466111
"[44.0, 64.0, 17.0, 47.0]",-22.3208237125,111.418778857,4.15552540898,-30.732353352
"[3.0, 53.0, 23.0, 30.0]",-13.4877865583,144.530745648,8.92992223928,-18.109923974
"[6.0, 23.0, 23.0, 0.0]",-24.9890106064,25.523115941,186.709569031,-33.0554319316
"[51.0, 76.0, 18.0, 58.0]",-7.05083710901,26.5855511201,228.078144417,-8.37056860398
"[-22.0, 66.0, 57.0, 9.0]",21.8417781223,63.8127128477,284.086464213,10.3716593574
"[59.0, 106.0, 12.0, 94.0]",343.332150865,66.2330597069,66.4353081549,63.5341676261
"[60.0, 65.0, 3.0, 62.0]",95.8877786005,454.075080199,101.667233648,127.935977304
"[-16.0, 53.0, 36.0, 17.0]",91.4345402806,65.5663264593,139.097352734,504.272142965
"[-135.0, 151.0, 150.0, 1.0]",124.315864424,118.361660289,439.898330803,102.29776454
"[28.0, 54.0, 21.0, 33.0]",385.191720691,76.3710012689,98.5077403241,66.2139064696
"[74.0, 75.0, 0.0, 75.0]",353.524683874,84.615837918,87.9220729693,97.0434932009
"[-46.0, 93.0, 50.0, 43.0]",74.0856368419,43.4514668919,387.463990781,94.2665513966
"[-109.0, 134.0, 118.0, 16.0]",284.280011441,48.9962691423,49.748912837,78.1181063605
"[-3.0, 63.0, 27.0, 36.0]",35.8533940825,34.9100399276,373.02974289,111.022011059
"[-1.0, 25.0, 17.0, 8.0]",17.2260030877,38.2014276335,191.331370792,18.7684977794
"[-51.0, 90.0, 78.0, 12.0]",28.4373170321,41.5505400172,200.010744282,28.9696823766
"[26.0, 74.0, 27.0, 47.0]",42.5098928641,228.363855619,46.920017573,32.1616869004
"[-22.0, 46.0, 42.0, 4.0]",34.6675945966,69.4227635715,261.379899772,24.8977430224
"[-41.0, 39.0, 27.0, 12.0]",69.736022412,297.667810428,80.8407834567,74.1792593163
"[66.0, 79.0, 0.0, 79.0]",97.7611391134,60.1499400557,52.3828812128,333.160387765
"[-37.0, 45.0, 23.0, 22.0]",41.8066017864,65.4357956171,54.4713188717,215.610548493
"[-10.0, 51.0, 13.0, 38.0]",56.1595100749,43.6420541647,47.2699116343,209.753731111
"[-8.0, 69.0, 21.0, 48.0]",58.4661117063,212.605099789,49.8990357881,54.963558021
"[-48.0, 60.0, 57.0, 3.0]",53.6643970328,54.3975953857,45.8189267935,229.472330587
"[29.0, 59.0, 29.0, 30.0]",39.9030304551,40.9850734991,241.392717487,72.0429263798
"[21.0, 33.0, 7.0, 26.0]",46.063980201,31.7209642643,33.3292129725,202.610661258
"[98.0, 118.0, 22.0, 96.0]",37.186166656,28.5356843431,31.3211346798,131.838414687
"[-45.0, 70.0, 48.0, 22.0]",62.6641245112,15.5307207242,-0.498055567126,2.38797534778
"[48.0, 83.0, 32.0, 51.0]",62.9880007002,13.9431981623,-5.08380077578,-1.89884210466
"[16.0, 54.0, 7.0, 47.0]",63.2985803641,16.3408976949,12.8631861539,11.8367543837
"[-59.0, 62.0, 61.0, 1.0]",2.97299982809,4.86472515385,65.1366789601,19.4508723713
"[-54.0, 33.0, 34.0, -1.0]",6.07960699036,4.26079255895,18.1376177407,10.5714292446
"[23.0, 65.0, 9.0, 56.0]",-8.71488608369,4.1691084609,15.8569201847,-8.44970748456
"[-54.0, 77.0, 59.0, 18.0]",-8.53455136064,13.317566726,3.28655504909,-9.66989975379
"[-34.0, 62.0, 44.0, 18.0]",-17.6038513183,-9.84012098423,-9.6293521676,-19.3882757588
"[18.0, 50.0, 31.0, 19.0]",-16.4135511874,-7.07188328563,-6.86426959272,-16.7099157174
"[7.0, 47.0, 22.0, 25.0]",-14.0151667165,-4.13189113375,-3.76639242937,-15.9782276208
"[-1.0, 84.0, 45.0, 39.0]",-30.1662917527,-4.45464167522,-3.72592095116,-23.4291267084
"[-37.0, 63.0, 38.0, 25.0]",-14.2379459457,-6.17424245589,-5.69034440937,-10.9913067653
"[37.0, 54.0, 4.0, 50.0]",-8.08261520734,-7.43735346631,-7.58479488678,-10.5661074951
"[6.0, 42.0, 4.0, 38.0]",-8.58988488033,-8.13261433815,-8.73281835871,-8.63092800845
"[12.0, 35.0, 19.0, 16.0]",-87.4795262058,-15.0424330002,0.840978642096,-51.2165283661
"[29.0, 37.0, 8.0, 29.0]",-75.8517537165,-25.9077736822,-27.6323604465,-75.2551325698
"[19.0, 47.0, 25.0, 22.0]",-55.6714751322,-23.0137123419,-32.0362296698,-79.1376643527
"[-78.0, 91.0, 86.0, 5.0]",-100.667636545,-50.0679738744,6.37855818899,-101.307368495
